Date;Temperature;Relative Humidity;Dew Point;Rain
2019-07-07 03:25:00;10.36;092.22;09.16;00.00
2019-07-07 03:30:00;10.42;092.03;09.19;00.00
2019-07-07 03:35:00;10.38;091.72;09.10;00.00
2019-07-07 03:40:00;10.38;091.52;09.07;00.00
2019-07-07 03:45:00;10.14;092.53;09.00;00.00
2019-07-07 03:50:00;10.40;091.85;09.14;00.00
2019-07-07 03:55:00;10.38;092.03;09.15;00.00
2019-07-07 04:00:00;09.97;092.86;08.88;00.00
2019-07-07 04:05:00;09.97;092.87;08.88;00.00
2019-07-07 04:10:00;09.93;092.94;08.85;00.00
2019-07-07 04:15:00;10.08;092.03;08.85;00.00
2019-07-07 04:20:00;10.14;092.14;08.94;00.00
2019-07-07 04:25:00;10.53;091.15;09.16;00.00
2019-07-07 04:30:00;10.40;091.29;09.05;00.00
2019-07-07 04:35:00;10.14;091.66;08.86;00.00
2019-07-07 04:40:00;10.06;092.23;08.87;00.00
2019-07-07 04:45:00;09.93;092.36;08.76;00.00
2019-07-07 04:50:00;10.08;091.76;08.81;00.00
2019-07-07 04:55:00;10.04;092.14;08.83;00.00
2019-07-07 05:00:00;10.49;090.81;09.06;00.00
2019-07-07 05:05:00;10.66;090.53;09.18;00.00
2019-07-07 05:10:00;10.81;090.02;09.25;00.00
2019-07-07 05:15:00;10.98;089.81;09.38;00.00
2019-07-07 05:20:00;11.04;089.30;09.36;00.00
2019-07-07 05:25:00;11.11;089.01;09.38;00.00
2019-07-07 05:30:00;11.15;088.78;09.38;00.00
2019-07-07 05:35:00;11.17;088.58;09.37;00.00
2019-07-07 05:40:00;11.30;088.53;09.49;00.00
2019-07-07 05:45:00;11.28;088.68;09.49;00.00
2019-07-07 05:50:00;11.39;088.91;09.64;00.00
2019-07-07 05:55:00;11.56;088.16;09.68;00.00
2019-07-07 06:00:00;11.67;087.54;09.68;00.00
2019-07-07 06:05:00;11.73;087.67;09.77;00.00
2019-07-07 06:10:00;11.84;086.59;09.69;00.00
2019-07-07 06:15:00;11.92;086.54;09.76;00.00
2019-07-07 06:20:00;12.03;086.91;09.93;00.00
2019-07-07 06:25:00;12.14;085.61;09.81;00.00
2019-07-07 06:30:00;12.29;085.22;09.89;00.00
2019-07-07 06:35:00;12.42;084.74;09.93;00.00
2019-07-07 06:40:00;12.48;085.51;10.13;00.00
2019-07-07 06:45:00;12.61;083.91;09.98;00.00
2019-07-07 06:50:00;12.76;083.28;10.01;00.00
2019-07-07 06:55:00;12.89;083.14;10.11;00.00
2019-07-07 07:00:00;13.04;083.94;10.40;00.00
2019-07-07 07:05:00;13.06;082.54;10.17;00.00
2019-07-07 07:10:00;12.97;082.01;09.99;00.00
2019-07-07 07:15:00;13.55;082.14;10.58;00.00
2019-07-07 07:20:00;13.17;082.15;10.20;00.00
2019-07-07 07:25:00;13.66;080.51;10.39;00.00
2019-07-07 07:30:00;13.98;079.96;10.60;00.00
2019-07-07 07:35:00;14.28;077.79;10.48;00.00
2019-07-07 07:40:00;14.50;078.74;10.87;00.00
2019-07-07 07:45:00;14.93;076.85;10.92;00.00
2019-07-07 07:50:00;14.82;077.72;10.98;00.00
2019-07-07 07:55:00;15.03;075.39;10.73;00.00
2019-07-07 08:00:00;15.23;072.55;10.34;00.00
2019-07-07 08:05:00;15.23;074.68;10.78;00.00
2019-07-07 08:10:00;15.06;073.97;10.47;00.00
2019-07-07 08:15:00;14.91;076.38;10.80;00.00
2019-07-07 08:20:00;15.25;074.33;10.73;00.00
2019-07-07 08:25:00;14.82;072.75;09.99;00.00
2019-07-07 08:30:00;14.50;072.27;09.58;00.00
2019-07-07 08:35:00;14.24;073.17;09.52;00.00
2019-07-07 08:40:00;14.54;072.07;09.58;00.00
2019-07-07 08:45:00;14.82;069.84;09.38;00.00
2019-07-07 08:50:00;15.08;070.48;09.76;00.00
2019-07-07 08:55:00;15.14;070.37;09.80;00.00
2019-07-07 09:00:00;15.44;069.82;09.97;00.00
2019-07-07 09:05:00;14.82;072.33;09.90;00.00
2019-07-07 09:10:00;14.56;071.51;09.49;00.00
2019-07-07 09:15:00;14.99;070.52;09.69;00.00
2019-07-07 09:20:00;15.38;068.95;09.72;00.00
2019-07-07 09:25:00;15.68;068.74;09.97;00.00
2019-07-07 09:30:00;15.96;067.72;10.01;00.00
2019-07-07 09:35:00;15.74;067.26;09.70;00.00
2019-07-07 09:40:00;15.21;068.98;09.57;00.00
2019-07-07 09:45:00;14.95;069.18;09.36;00.00
2019-07-07 09:50:00;15.36;068.93;09.70;00.00
2019-07-07 09:55:00;15.53;065.28;09.05;00.00
2019-07-07 10:00:00;15.74;065.86;09.39;00.00
2019-07-07 10:05:00;15.48;064.09;08.74;00.00
2019-07-07 10:10:00;15.55;063.62;08.69;00.00
2019-07-07 10:15:00;15.83;062.69;08.74;00.00
2019-07-07 10:20:00;16.34;061.61;08.97;00.00
2019-07-07 10:25:00;16.17;062.06;08.92;00.00
2019-07-07 10:30:00;16.08;063.67;09.21;00.00
2019-07-07 10:35:00;16.24;061.28;08.79;00.00
2019-07-07 10:40:00;16.13;062.32;08.94;00.00
2019-07-07 10:45:00;16.34;060.97;08.82;00.00
2019-07-07 10:50:00;16.28;060.28;08.59;00.00
2019-07-07 10:55:00;16.49;060.43;08.82;00.00
2019-07-07 11:00:00;16.81;059.15;08.81;00.00
2019-07-07 11:05:00;16.58;059.25;08.61;00.00
2019-07-07 11:10:00;16.49;058.96;08.46;00.00
2019-07-07 11:15:00;16.71;058.24;08.48;00.00
2019-07-07 11:20:00;17.41;056.68;08.74;00.00
2019-07-07 11:25:00;16.77;057.34;08.31;00.00
2019-07-07 11:30:00;16.39;058.89;08.34;00.00
2019-07-07 11:35:00;16.81;059.78;08.97;00.00
2019-07-07 11:40:00;17.11;059.49;09.18;00.00
2019-07-07 11:45:00;17.05;058.00;08.74;00.00
2019-07-07 11:50:00;17.52;056.99;08.92;00.00
2019-07-07 11:55:00;17.59;057.90;09.22;00.00
2019-07-07 12:00:00;17.54;056.44;08.80;00.00
2019-07-07 12:05:00;16.36;059.26;08.41;00.00
2019-07-07 12:10:00;16.08;062.46;08.93;00.00
2019-07-07 12:15:00;15.40;064.94;08.85;00.00
2019-07-07 12:20:00;15.33;065.01;08.81;00.00
2019-07-07 12:25:00;15.38;063.13;08.42;00.00
2019-07-07 12:30:00;15.57;063.30;08.64;00.00
2019-07-07 12:35:00;15.98;062.70;08.88;00.00
2019-07-07 12:40:00;16.69;060.11;08.93;00.00
2019-07-07 12:45:00;17.11;059.00;09.05;00.00
2019-07-07 12:50:00;16.79;059.95;08.99;00.00
2019-07-07 12:55:00;16.86;058.91;08.79;00.00
2019-07-07 13:00:00;16.45;059.50;08.56;00.00
2019-07-07 13:05:00;16.43;061.42;09.01;00.00
2019-07-07 13:10:00;16.49;059.00;08.47;00.00
2019-07-07 13:15:00;16.17;059.02;08.17;00.00
2019-07-07 13:20:00;16.02;059.28;08.10;00.00
2019-07-07 13:25:00;16.77;058.39;08.58;00.00
2019-07-07 13:30:00;17.65;054.86;08.48;00.00
2019-07-07 13:35:00;17.61;056.56;08.89;00.00
2019-07-07 13:40:00;18.40;053.71;08.86;00.00
2019-07-07 13:45:00;18.38;053.06;08.66;00.00
2019-07-07 13:50:00;18.87;052.02;08.83;00.00
2019-07-07 13:55:00;18.17;054.27;08.80;00.00
2019-07-07 14:00:00;17.80;054.02;08.39;00.00
2019-07-07 14:05:00;18.23;052.61;08.40;00.00
2019-07-07 14:10:00;18.04;053.96;08.59;00.00
2019-07-07 14:15:00;17.61;054.06;08.22;00.00
2019-07-07 14:20:00;17.54;054.05;08.16;00.00
2019-07-07 14:25:00;17.54;055.51;08.55;00.00
2019-07-07 14:30:00;17.31;056.41;08.57;00.00
2019-07-07 14:35:00;17.61;054.28;08.28;00.00
2019-07-07 14:40:00;18.19;053.35;08.57;00.00
2019-07-07 14:45:00;18.53;053.74;08.99;00.00
2019-07-07 14:50:00;18.74;052.31;08.79;00.00
2019-07-07 14:55:00;18.10;052.74;08.32;00.00
2019-07-07 15:00:00;17.89;053.24;08.26;00.00
2019-07-07 15:05:00;18.12;051.93;08.11;00.00
2019-07-07 15:10:00;18.23;050.64;07.84;00.00
2019-07-07 15:15:00;18.59;049.67;07.89;00.00
2019-07-07 15:20:00;18.79;049.15;07.91;00.00
2019-07-07 15:25:00;18.96;050.82;08.56;00.00
2019-07-07 15:30:00;18.66;050.21;08.11;00.00
2019-07-07 15:35:00;18.85;050.00;08.22;00.00
2019-07-07 15:40:00;18.21;051.13;07.96;00.00
2019-07-07 15:45:00;16.90;055.07;07.84;00.00
2019-07-07 15:50:00;16.28;058.41;08.12;00.00
2019-07-07 15:55:00;16.75;055.68;07.86;00.00
2019-07-07 16:00:00;17.05;054.37;07.79;00.00
2019-07-07 16:05:00;17.29;054.92;08.16;00.00
2019-07-07 16:10:00;17.44;053.99;08.04;00.00
2019-07-07 16:15:00;17.54;053.87;08.11;00.00
2019-07-07 16:20:00;17.24;053.41;07.71;00.00
2019-07-07 16:25:00;17.33;053.60;07.84;00.00
2019-07-07 16:30:00;17.35;052.43;07.54;00.00
2019-07-07 16:35:00;17.35;052.55;07.57;00.00
2019-07-07 16:40:00;17.37;054.27;08.06;00.00
2019-07-07 16:45:00;17.39;054.02;08.01;00.00
2019-07-07 16:50:00;17.24;052.87;07.56;00.00
2019-07-07 16:55:00;17.20;053.52;07.70;00.00
2019-07-07 17:00:00;17.16;054.51;07.93;00.00
2019-07-07 17:05:00;16.94;055.69;08.04;00.00
2019-07-07 17:10:00;16.81;055.01;07.74;00.00
2019-07-07 17:15:00;16.51;059.64;08.65;00.00
2019-07-07 17:20:00;15.66;063.82;08.84;00.00
2019-07-07 17:25:00;15.29;064.08;08.56;00.00
2019-07-07 17:30:00;15.25;064.49;08.61;00.00
2019-07-07 17:35:00;15.33;063.83;08.54;00.00
2019-07-07 17:45:00;15.89;061.64;08.55;00.00
2019-07-07 17:50:00;16.19;061.24;08.74;00.00
2019-07-07 17:55:00;16.56;059.18;08.58;00.00
2019-07-07 18:00:00;16.64;059.18;08.66;00.00
2019-07-07 18:05:00;16.58;059.04;08.56;00.00
2019-07-07 18:10:00;16.41;058.40;08.24;00.00
2019-07-07 18:15:00;16.56;058.15;08.32;00.00
2019-07-07 18:20:00;16.49;057.63;08.12;00.00
2019-07-07 18:25:00;16.30;057.86;08.00;00.00
2019-07-07 18:30:00;16.24;057.35;07.81;00.00
2019-07-07 18:35:00;16.30;058.42;08.14;00.00
2019-07-07 18:40:00;16.47;058.46;08.32;00.00
2019-07-07 18:45:00;16.24;058.54;08.11;00.00
2019-07-07 18:50:00;16.28;058.98;08.26;00.00
2019-07-07 18:55:00;16.11;059.88;08.33;00.00
2019-07-07 19:00:00;16.36;057.25;07.91;00.00
2019-07-07 19:05:00;16.62;057.16;08.13;00.00
2019-07-07 19:10:00;16.41;056.56;07.77;00.00
2019-07-07 19:15:00;16.04;057.74;07.73;00.00
2019-07-07 19:20:00;15.66;057.93;07.42;00.00
2019-07-07 19:25:00;15.53;059.33;07.65;00.00
2019-07-07 19:30:00;15.36;059.26;07.47;00.00
2019-07-07 19:35:00;15.16;059.68;07.39;00.00
2019-07-07 19:40:00;15.08;060.11;07.41;00.00
2019-07-07 19:45:00;15.03;059.83;07.30;00.00
2019-07-07 19:50:00;14.95;060.14;07.30;00.00
2019-07-07 19:55:00;14.95;060.28;07.33;00.00
2019-07-07 20:00:00;14.88;059.54;07.09;00.00
2019-07-07 20:05:00;14.75;059.98;07.08;00.00
2019-07-07 20:10:00;14.75;059.14;06.87;00.00
2019-07-07 20:15:00;14.65;060.54;07.11;00.00
2019-07-07 20:20:00;14.58;059.99;06.92;00.00
2019-07-07 20:25:00;14.58;060.28;06.99;00.00
2019-07-07 20:30:00;14.45;060.89;07.01;00.00
2019-07-07 20:35:00;14.45;060.85;07.01;00.00
2019-07-07 20:40:00;14.45;061.53;07.17;00.00
2019-07-07 20:45:00;14.45;061.31;07.12;00.00
2019-07-07 20:50:00;14.41;061.65;07.16;00.00
2019-07-07 20:55:00;14.41;061.66;07.16;00.00
2019-07-07 21:00:00;14.41;062.17;07.28;00.00
2019-07-07 21:05:00;13.94;064.13;07.28;00.00
2019-07-07 21:10:00;13.62;065.99;07.40;00.00
2019-07-07 21:15:00;13.36;067.95;07.58;00.00
2019-07-07 21:20:00;13.00;069.67;07.60;00.00
2019-07-07 21:25:00;12.50;070.87;07.37;00.00
2019-07-07 21:30:00;12.03;072.96;07.35;00.00
2019-07-07 21:35:00;11.49;075.12;07.25;00.00
2019-07-07 21:40:00;10.98;077.19;07.15;00.00
2019-07-07 21:45:00;10.51;079.03;07.04;00.00
2019-07-07 21:50:00;10.38;079.68;07.03;00.00
2019-07-07 21:55:00;10.72;077.59;06.98;00.00
2019-07-07 22:00:00;10.72;076.59;06.79;00.00
2019-07-07 22:05:00;11.00;075.70;06.89;00.00
2019-07-07 22:10:00;11.15;075.18;06.93;00.00
2019-07-07 22:15:00;11.37;074.30;06.97;00.00
2019-07-07 22:20:00;11.73;072.38;06.94;00.00
2019-07-07 22:25:00;11.69;072.21;06.86;00.00
2019-07-07 22:30:00;12.12;069.63;06.75;00.00
2019-07-07 22:35:00;11.84;070.55;06.67;00.00
2019-07-07 22:40:00;11.71;071.14;06.67;00.00
2019-07-07 22:45:00;11.28;073.35;06.70;00.00
2019-07-07 22:50:00;10.92;075.08;06.69;00.00
2019-07-07 22:55:00;10.79;076.26;06.79;00.00
2019-07-07 23:00:00;10.66;076.88;06.78;00.00
2019-07-07 23:05:00;10.51;077.81;06.81;00.00
2019-07-07 23:10:00;10.10;079.17;06.67;00.00
2019-07-07 23:15:00;09.82;080.28;06.60;00.00
2019-07-07 23:20:00;09.78;080.97;06.68;00.00
2019-07-07 23:25:00;09.56;081.91;06.64;00.00
2019-07-07 23:30:00;09.37;083.08;06.65;00.00
2019-07-07 23:35:00;09.69;083.20;06.99;00.00
2019-07-07 23:40:00;09.78;082.73;06.99;00.00
2019-07-07 23:45:00;09.48;083.65;06.86;00.00
2019-07-07 23:50:00;09.14;084.74;06.71;00.00
2019-07-07 23:55:00;08.98;084.79;06.57;00.00
2019-07-08 00:00:00;08.30;084.53;05.85;00.00
2019-07-08 00:05:00;08.19;086.27;06.04;00.00
2019-07-08 00:10:00;08.60;085.33;06.28;00.00
2019-07-08 00:15:00;09.33;085.53;07.04;00.00
2019-07-08 00:20:00;10.06;082.60;07.24;00.00
2019-07-08 00:25:00;10.38;081.82;07.42;00.00
2019-07-08 00:30:00;10.34;082.91;07.57;00.00
2019-07-08 00:35:00;10.42;082.11;07.51;00.00
2019-07-08 00:40:00;10.57;080.74;07.41;00.00
2019-07-08 00:45:00;10.64;080.01;07.34;00.00
2019-07-08 00:50:00;10.55;080.41;07.33;00.00
2019-07-08 00:55:00;10.64;079.85;07.31;00.00
2019-07-08 01:00:00;11.09;077.87;07.38;00.00
2019-07-08 01:05:00;11.15;077.74;07.42;00.00
2019-07-08 01:10:00;11.30;077.16;07.46;00.00
2019-07-08 01:15:00;11.32;077.24;07.49;00.00
2019-07-08 01:20:00;11.34;077.22;07.51;00.00
2019-07-08 01:25:00;11.30;076.94;07.42;00.00
2019-07-08 01:30:00;11.28;076.75;07.36;00.00
2019-07-08 01:35:00;11.02;077.67;07.28;00.00
2019-07-08 01:40:00;10.96;077.86;07.26;00.00
2019-07-08 01:45:00;10.64;078.81;07.12;00.00
2019-07-08 01:50:00;10.57;079.17;07.12;00.00
2019-07-08 01:55:00;10.34;079.91;07.03;00.00
2019-07-08 02:00:00;10.44;079.97;07.15;00.00
2019-07-08 02:05:00;10.38;080.01;07.09;00.00
2019-07-08 02:10:00;10.42;079.89;07.11;00.00
2019-07-08 02:15:00;10.72;078.74;07.19;00.00
2019-07-08 02:20:00;10.72;078.99;07.24;00.00
2019-07-08 02:25:00;10.81;078.24;07.18;00.00
2019-07-08 02:30:00;10.87;078.17;07.23;00.00
2019-07-08 02:35:00;10.87;078.51;07.30;00.00
2019-07-08 02:40:00;10.94;078.28;07.31;00.00
2019-07-08 02:45:00;11.04;077.68;07.31;00.00
2019-07-08 02:50:00;10.94;078.37;07.33;00.00
2019-07-08 02:55:00;10.92;078.67;07.37;00.00
2019-07-08 03:00:00;10.83;078.76;07.30;00.00
2019-07-08 03:05:00;10.74;079.10;07.28;00.00
2019-07-08 03:10:00;10.55;079.79;07.22;00.00
2019-07-08 03:15:00;10.59;079.47;07.20;00.00
2019-07-08 03:20:00;10.57;079.99;07.28;00.00
2019-07-08 03:25:00;10.46;080.59;07.28;00.00
2019-07-08 03:30:00;10.40;081.12;07.31;00.00
2019-07-08 03:35:00;10.46;080.75;07.31;00.00
2019-07-08 03:40:00;10.40;081.36;07.36;00.00
2019-07-08 03:45:00;10.27;082.13;07.37;00.00
2019-07-08 03:50:00;10.25;082.84;07.47;00.00
2019-07-08 03:55:00;10.19;082.88;07.42;00.00
2019-07-08 04:00:00;10.21;082.93;07.45;00.00
2019-07-08 04:05:00;10.19;083.43;07.51;00.00
2019-07-08 04:10:00;10.29;082.71;07.49;00.00
2019-07-08 04:15:00;10.36;082.40;07.50;00.00
2019-07-08 04:20:00;10.44;082.15;07.54;00.00
2019-07-08 04:25:00;10.44;082.01;07.52;00.00
2019-07-08 04:30:00;10.51;081.82;07.54;00.00
2019-07-08 04:35:00;10.53;081.64;07.53;00.00
2019-07-08 04:40:00;10.55;081.68;07.56;00.00
2019-07-08 04:45:00;10.51;081.81;07.54;00.00
2019-07-08 04:50:00;10.57;081.37;07.53;00.00
2019-07-08 04:55:00;10.64;081.25;07.57;00.00
2019-07-08 05:00:00;10.62;081.49;07.59;00.00
2019-07-08 05:05:00;10.55;081.79;07.58;00.00
2019-07-08 05:10:00;10.59;081.52;07.57;00.00
2019-07-08 05:15:00;10.64;081.22;07.56;00.00
2019-07-08 05:20:00;10.59;082.05;07.67;00.00
2019-07-08 05:25:00;10.77;081.52;07.74;00.00
2019-07-08 05:30:00;10.74;081.68;07.75;00.00
2019-07-08 05:35:00;10.85;080.92;07.72;00.00
2019-07-08 05:40:00;10.81;080.97;07.68;00.00
2019-07-08 05:45:00;10.85;081.19;07.77;00.00
2019-07-08 05:50:00;10.94;080.81;07.78;00.00
2019-07-08 05:55:00;10.98;080.60;07.79;00.00
2019-07-08 06:00:00;11.09;080.60;07.89;00.00
2019-07-08 06:05:00;11.13;080.14;07.85;00.00
2019-07-08 06:10:00;11.11;080.09;07.82;00.00
2019-07-08 06:15:00;11.17;079.65;07.80;00.00
2019-07-08 06:20:00;11.22;079.61;07.83;00.00
2019-07-08 06:25:00;11.32;078.70;07.77;00.00
2019-07-08 06:30:00;11.34;078.46;07.75;00.00
2019-07-08 06:35:00;11.34;078.52;07.76;00.00
2019-07-08 06:40:00;11.43;078.17;07.77;00.00
2019-07-08 06:45:00;11.47;077.73;07.73;00.00
2019-07-08 06:50:00;11.62;077.49;07.83;00.00
2019-07-08 06:55:00;11.82;076.53;07.84;00.00
2019-07-08 07:00:00;11.86;076.97;07.96;00.00
2019-07-08 07:05:00;11.82;077.07;07.94;00.00
2019-07-08 07:10:00;11.88;076.50;07.90;00.00
2019-07-08 07:15:00;12.05;076.17;08.00;00.00
2019-07-08 07:20:00;12.18;075.82;08.06;00.00
2019-07-08 07:25:00;12.27;075.74;08.12;00.00
2019-07-08 07:30:00;12.29;075.39;08.08;00.00
2019-07-08 07:35:00;12.44;075.06;08.16;00.00
2019-07-08 07:40:00;12.59;074.22;08.13;00.00
2019-07-08 07:45:00;12.87;073.82;08.32;00.00
2019-07-08 07:50:00;13.15;072.75;08.38;00.00
2019-07-08 07:55:00;13.15;072.28;08.28;00.00
2019-07-08 08:00:00;13.45;072.19;08.55;00.00
2019-07-08 08:05:00;13.51;070.93;08.36;00.00
2019-07-08 08:10:00;13.64;070.61;08.41;00.00
2019-07-08 08:15:00;13.96;069.69;08.53;00.00
2019-07-08 08:20:00;13.68;070.48;08.43;00.00
2019-07-08 08:25:00;14.58;067.96;08.75;00.00
2019-07-08 08:30:00;15.21;065.66;08.84;00.00
2019-07-08 08:35:00;15.63;065.74;09.26;00.00
2019-07-08 08:40:00;15.51;064.21;08.79;00.00
2019-07-08 08:45:00;15.83;063.98;09.04;00.00
2019-07-08 08:50:00;15.25;065.50;08.84;00.00
2019-07-08 08:55:00;15.33;064.72;08.74;00.00
2019-07-08 09:00:00;16.19;062.62;09.07;00.00
2019-07-08 09:05:00;16.04;061.79;08.73;00.00
2019-07-08 09:10:00;16.24;059.82;08.43;00.00
2019-07-08 09:15:00;16.04;060.24;08.35;00.00
2019-07-08 09:20:00;16.36;060.46;08.71;00.00
2019-07-08 09:25:00;16.51;059.25;08.55;00.00
2019-07-08 09:30:00;16.99;057.07;08.44;00.00
2019-07-08 09:35:00;16.92;057.41;08.47;00.00
2019-07-08 09:40:00;15.57;060.66;08.01;00.00
2019-07-08 09:45:00;15.23;062.58;08.15;00.00
2019-07-08 09:50:00;15.68;060.85;08.16;00.00
2019-07-08 09:55:00;17.05;056.84;08.44;00.00
2019-07-08 10:00:00;18.44;051.84;08.38;00.00
2019-07-08 10:05:00;17.80;052.48;07.96;00.00
2019-07-08 10:10:00;17.33;053.69;07.86;00.00
2019-07-08 10:15:00;17.01;054.56;07.80;00.00
2019-07-08 10:20:00;16.43;056.89;07.87;00.00
2019-07-08 10:25:00;16.49;057.16;08.00;00.00
2019-07-08 10:30:00;16.66;056.63;08.03;00.00
2019-07-08 10:35:00;17.18;053.50;07.67;00.00
2019-07-08 10:40:00;16.49;056.89;07.93;00.00
2019-07-08 10:45:00;16.60;055.90;07.78;00.00
2019-07-08 10:50:00;16.96;053.81;07.56;00.00
2019-07-08 10:55:00;18.29;050.40;07.83;00.00
2019-07-08 11:00:00;17.99;051.13;07.76;00.00
2019-07-08 11:05:00;16.75;054.93;07.66;00.00
2019-07-08 11:10:00;16.02;056.43;07.37;00.00
2019-07-08 11:15:00;15.38;058.06;07.19;00.00
2019-07-08 11:20:00;14.99;060.64;07.46;00.00
2019-07-08 11:25:00;15.53;059.09;07.59;00.00
2019-07-08 11:30:00;16.36;056.41;07.69;00.00
2019-07-08 11:35:00;17.33;054.11;07.98;00.00
2019-07-08 11:40:00;18.98;049.62;08.23;00.00
2019-07-08 11:45:00;19.60;047.93;08.29;00.00
2019-07-08 11:50:00;19.77;048.23;08.54;00.00
2019-07-08 11:55:00;19.22;049.94;08.54;00.00
2019-07-08 12:00:00;18.62;049.89;07.97;00.00
2019-07-08 12:05:00;17.33;052.14;07.43;00.00
2019-07-08 12:10:00;16.90;052.63;07.17;00.00
2019-07-08 12:15:00;16.47;054.68;07.33;00.00
2019-07-08 12:20:00;16.24;055.90;07.44;00.00
2019-07-08 12:25:00;13.73;079.92;10.34;00.00
2019-07-08 12:30:00;15.08;071.87;10.06;00.00
2019-07-08 12:35:00;17.01;061.98;09.69;00.00
2019-07-08 12:40:00;17.74;057.94;09.37;00.00
2019-07-08 12:45:00;18.34;053.49;08.74;00.00
2019-07-08 12:50:00;19.09;050.55;08.60;00.00
2019-07-08 12:55:00;19.35;049.09;08.41;00.00
2019-07-08 13:00:00;20.65;046.42;08.77;00.00
2019-07-08 13:05:00;19.56;049.19;08.63;00.00
2019-07-08 13:10:00;20.01;046.57;08.24;00.00
2019-07-08 13:15:00;20.18;047.71;08.75;00.00
2019-07-08 13:20:00;20.78;047.37;09.19;00.00
2019-07-08 13:25:00;22.01;042.72;08.77;00.00
2019-07-08 13:30:00;20.89;042.40;07.65;00.00
2019-07-08 13:35:00;21.88;043.18;08.81;00.00
2019-07-08 13:40:00;20.63;045.69;08.52;00.00
2019-07-08 13:45:00;21.32;044.55;08.77;00.00
2019-07-08 13:50:00;22.09;042.51;08.78;00.00
2019-07-08 13:55:00;22.07;043.39;09.06;00.00
2019-07-08 14:00:00;22.61;041.01;08.71;00.00
2019-07-08 14:05:00;20.07;045.97;08.10;00.00
2019-07-08 14:10:00;20.37;046.32;08.49;00.00
2019-07-08 14:15:00;19.65;048.90;08.62;00.00
2019-07-08 14:20:00;19.69;047.95;08.37;00.00
2019-07-08 14:25:00;19.58;047.55;08.15;00.00
2019-07-08 14:30:00;13.92;084.88;11.43;00.00
2019-07-08 14:35:00;16.86;078.84;13.18;00.00
2019-07-08 14:40:00;19.90;068.09;13.86;00.00
2019-07-08 14:45:00;19.24;062.45;11.91;00.00
2019-07-08 14:50:00;19.62;060.40;11.77;00.00
2019-07-08 14:55:00;19.24;058.71;10.97;00.00
2019-07-08 15:00:00;18.87;056.33;10.01;00.00
2019-07-08 15:05:00;18.34;056.83;09.64;00.00
2019-07-08 15:10:00;18.38;056.36;09.56;00.00
2019-07-08 15:15:00;19.04;053.08;09.29;00.00
2019-07-08 15:20:00;18.85;053.90;09.34;00.00
2019-07-08 15:25:00;18.25;053.82;08.75;00.00
2019-07-08 15:30:00;17.91;054.94;08.74;00.00
2019-07-08 15:35:00;19.80;050.65;09.28;00.00
2019-07-08 15:45:00;19.65;049.93;08.93;00.00
2019-07-08 15:50:00;20.14;048.73;09.03;00.00
2019-07-08 15:55:00;19.58;048.03;08.30;00.00
2019-07-08 16:00:00;19.52;049.32;08.63;00.00
2019-07-08 16:05:00;19.13;049.93;08.46;00.00
2019-07-08 16:10:00;20.87;045.56;08.70;00.00
2019-07-08 16:15:00;24.99;036.82;09.23;00.00
2019-07-08 16:20:00;24.64;038.56;09.61;00.00
2019-07-08 16:25:00;21.32;046.92;09.54;00.00
2019-07-08 16:30:00;19.99;048.27;08.75;00.00
2019-07-08 16:35:00;20.29;046.97;08.62;00.00
2019-07-08 16:40:00;20.33;047.37;08.78;00.00
2019-07-08 16:45:00;20.63;047.41;09.07;00.00
2019-07-08 16:50:00;23.70;039.11;08.98;00.00
2019-07-08 16:55:00;21.10;041.28;07.45;00.00
2019-07-08 17:00:00;20.57;044.48;08.07;00.00
2019-07-08 17:05:00;18.87;048.93;07.93;00.00
2019-07-08 17:10:00;18.42;051.23;08.19;00.00
2019-07-08 17:15:00;18.06;051.21;07.84;00.00
2019-07-08 17:20:00;17.80;052.31;07.92;00.00
2019-07-08 17:25:00;17.93;052.75;08.16;00.00
2019-07-08 17:30:00;17.97;053.02;08.27;00.00
2019-07-08 17:35:00;17.87;052.89;08.14;00.00
2019-07-08 17:40:00;18.23;053.99;08.78;00.00
2019-07-08 17:45:00;18.21;053.74;08.69;00.00
2019-07-08 17:50:00;18.29;053.68;08.76;00.00
2019-07-08 17:55:00;18.25;054.31;08.89;00.00
2019-07-08 18:00:00;18.51;053.51;08.91;00.00
2019-07-08 18:05:00;18.44;051.88;08.39;00.00
2019-07-08 18:10:00;18.47;052.58;08.61;00.00
2019-07-08 18:15:00;18.25;053.29;08.61;00.00
2019-07-08 18:20:00;18.40;053.32;08.76;00.00
2019-07-08 18:25:00;17.84;054.02;08.43;00.00
2019-07-08 18:30:00;17.69;055.10;08.58;00.00
2019-07-08 18:35:00;18.06;054.75;08.83;00.00
2019-07-08 18:40:00;18.12;055.32;09.04;00.00
2019-07-08 18:45:00;18.12;054.75;08.89;00.00
2019-07-08 18:50:00;18.70;053.40;09.06;00.00
2019-07-08 18:55:00;18.85;053.04;09.09;00.00
2019-07-08 19:00:00;19.11;050.91;08.73;00.00
2019-07-08 19:05:00;19.90;047.19;08.33;00.00
2019-07-08 19:10:00;21.45;039.72;07.20;00.00
2019-07-08 19:15:00;18.96;045.34;06.89;00.00
2019-07-08 19:20:00;18.79;046.05;06.96;00.00
2019-07-08 19:25:00;19.56;045.00;07.32;00.00
2019-07-08 19:30:00;21.15;041.41;07.54;00.00
2019-07-08 19:35:00;19.58;044.30;07.11;00.00
